id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,clean tweets,subjectivity,polarity,month
1.51481E+18,1.51481E+18,2022-04-15 08:56:22 India Standard Time,4/15/2022,8:56:22,530,7.67215E+17,eoibeijing,India in China,,#FestivalsOfIndia #IncredibleIndia,und,[],[],[],0,1,8,"['festivalsofindia', 'incredibleindia']",[],https://twitter.com/EOIBeijing/status/1514807315546861572,FALSE,https://twitter.com/narendramodi/status/1514799299271356417,0,,,,,,,,[],,,,,festivalsofindia incredibleindia,0,0,4
1.51481E+18,1.51481E+18,2022-04-15 08:56:05 India Standard Time,4/15/2022,8:56:05,530,7.67215E+17,eoibeijing,India in China,,#FestivalsOfIndia #IncredibleIndia,und,[],[],[],0,0,9,"['festivalsofindia', 'incredibleindia']",[],https://twitter.com/EOIBeijing/status/1514807243593580552,FALSE,https://twitter.com/narendramodi/status/1514798813470371845,0,,,,,,,,[],,,,,festivalsofindia incredibleindia,0,0,4
1.51447E+18,1.51447E+18,2022-04-14 10:44:53 India Standard Time,4/14/2022,10:44:53,530,7.67215E+17,eoibeijing,India in China,,#FestivalsOfIndia #IncredibleIndia,und,[],[],[],0,2,5,"['festivalsofindia', 'incredibleindia']",[],https://twitter.com/EOIBeijing/status/1514472238866522119,FALSE,https://twitter.com/narendramodi/status/1514439578194567168,0,,,,,,,,[],,,,,festivalsofindia incredibleindia,0,0,4
1.51447E+18,1.51447E+18,2022-04-14 10:44:47 India Standard Time,4/14/2022,10:44:47,530,7.67215E+17,eoibeijing,India in China,,#FestivalsOfIndia #IncredibleIndia,und,[],[],[],0,1,3,"['festivalsofindia', 'incredibleindia']",[],https://twitter.com/EOIBeijing/status/1514472212228567040,FALSE,https://twitter.com/narendramodi/status/1514438331999817732,0,,,,,,,,[],,,,,festivalsofindia incredibleindia,0,0,4
1.51447E+18,1.51447E+18,2022-04-14 10:44:40 India Standard Time,4/14/2022,10:44:40,530,7.67215E+17,eoibeijing,India in China,,#FestivalsOfIndia #IncredibleIndia,und,[],[],[],0,1,5,"['festivalsofindia', 'incredibleindia']",[],https://twitter.com/EOIBeijing/status/1514472182662934528,FALSE,https://twitter.com/narendramodi/status/1514437088053121026,0,,,,,,,,[],,,,,festivalsofindia incredibleindia,0,0,4
1.51447E+18,1.51447E+18,2022-04-14 10:44:33 India Standard Time,4/14/2022,10:44:33,530,7.67215E+17,eoibeijing,India in China,,#FestivalsOfIndia #IncredibleIndia,und,[],[],[],0,1,3,"['festivalsofindia', 'incredibleindia']",[],https://twitter.com/EOIBeijing/status/1514472154934308868,FALSE,https://twitter.com/narendramodi/status/1514435990030458880,0,,,,,,,,[],,,,,festivalsofindia incredibleindia,0,0,4
1.51447E+18,1.51447E+18,2022-04-14 10:43:37 India Standard Time,4/14/2022,10:43:37,530,7.67215E+17,eoibeijing,India in China,,#AmbedkarJayanti,und,[],[],[],0,1,4,['ambedkarjayanti'],[],https://twitter.com/EOIBeijing/status/1514471917851275266,FALSE,https://twitter.com/narendramodi/status/1514435251292217345,0,,,,,,,,[],,,,,ambedkarjayanti,0,0,4
1.51443E+18,1.51443E+18,2022-04-14 08:12:15 India Standard Time,4/14/2022,8:12:15,530,7.67215E+17,eoibeijing,India in China,,Watch this three part play #WeThePeople &amp; let us know your thoughts.  @MEAIndia @MSJEGOI @AmritMahotsav    https://t.co/8JjMA5K5eV,en,"[{'screen_name': 'meaindia', 'name': 'arindam bagchi', 'id': '441636351'}, {'screen_name': 'msjegoi', 'name': 'ministry of sj&e', 'id': '2591166355'}, {'screen_name': 'amritmahotsav', 'name': 'amrit mahotsav', 'id': '1371389369274146818'}]",['https://www.youtube.com/watch?v=lhHLxmQAxxs'],[],0,0,2,['wethepeople'],[],https://twitter.com/EOIBeijing/status/1514433825706708992,FALSE,,0,,,,,,,,[],,,,,watch three part play wethepeople let us know thoughts meaindia msjegoi amritmahotsav,0,0,4
1.51443E+18,1.51443E+18,2022-04-14 08:12:14 India Standard Time,4/14/2022,8:12:14,530,7.67215E+17,eoibeijing,India in China,,"#WeThePeople also attempts to throw light on the understanding of what the constitution meant to the 🇮🇳’s post independence life, what it means to us now &amp; the dialogue between citizens &amp; constitution.   #AmbedkarJayanti  #AmritMahotsav    https://t.co/lkOyI8b63N",en,[],['https://www.youtube.com/watch?v=RAMu5lUbH8s'],[],1,0,0,"['wethepeople', 'ambedkarjayanti', 'amritmahotsav']",[],https://twitter.com/EOIBeijing/status/1514433823219458049,FALSE,,0,,,,,,,,[],,,,,wethepeople also attempts throw light understanding constitution meant post independence life means us dialogue citizens constitution ambedkarjayanti amritmahotsav,0.7,0.4,4
1.51443E+18,1.51443E+18,2022-04-14 08:12:14 India Standard Time,4/14/2022,8:12:14,530,7.67215E+17,eoibeijing,India in China,,"#WeThePeople, designed by 🇮🇳 community, attempts in 3 parts to address possibilities for conversation with constitution.   While the 3 parts are not connected, they are united by the thread of constitutional spirit.   #AmbedkarJayanti  #AmritMahotsav    https://t.co/v7NpKXvX6i",en,[],['https://www.youtube.com/watch?v=gMhY6kNFJX4'],[],1,0,0,"['wethepeople', 'ambedkarjayanti', 'amritmahotsav']",[],https://twitter.com/EOIBeijing/status/1514433821281644548,FALSE,,0,,,,,,,,[],,,,,wethepeople designed community attempts 3 parts address possibilities conversation constitution 3 parts connected united thread constitutional spirit ambedkarjayanti amritmahotsav,0,0,4
1.51443E+18,1.51443E+18,2022-04-14 08:12:13 India Standard Time,4/14/2022,8:12:13,530,7.67215E+17,eoibeijing,India in China,,"Architect of 🇮🇳’s constitution, #BabasahebAmbedkar continues to inspire generations of Indians.   @EOIBeijing pays homage on #AmbedkarJayanti through the play #WeThePeople themed around conversations on our constitution.   #AmritMahotsav  https://t.co/bwABWlgejk",en,"[{'screen_name': 'eoibeijing', 'name': 'india in china', 'id': '767214972115914753'}]",[],"['https://pbs.twimg.com/media/FQRZhe0VkAIp2oN.jpg', 'https://pbs.twimg.com/media/FQRZhMZVcAAdp9u.jpg', 'https://pbs.twimg.com/media/FQRZhMZUYAUOOB4.jpg', 'https://pbs.twimg.com/media/FQRZhMlVUAEFq-W.jpg']",2,4,21,"['babasahebambedkar', 'ambedkarjayanti', 'wethepeople', 'amritmahotsav']",[],https://twitter.com/EOIBeijing/status/1514433815476801537,FALSE,,1,https://pbs.twimg.com/media/FQRZhe0VkAIp2oN.jpg,,,,,,,[],,,,,architect constitution babasahebambedkar continues inspire generations indians eoibeijing pays homage ambedkarjayanti play wethepeople themed around conversations constitution amritmahotsav,0,0,4
1.51426E+18,1.51426E+18,2022-04-13 20:58:03 India Standard Time,4/13/2022,20:58:03,530,7.67215E+17,eoibeijing,India in China,,#BRICS #IndiaInBRICS,und,[],[],[],1,1,6,"['brics', 'indiainbrics']",[],https://twitter.com/EOIBeijing/status/1514264158207832067,FALSE,https://twitter.com/MEAIndia/status/1514259854138875910,0,,,,,,,,[],,,,,brics indiainbrics,0,0,4
1.51405E+18,1.51405E+18,2022-04-13 06:47:14 India Standard Time,4/13/2022,6:47:14,530,7.67215E+17,eoibeijing,India in China,,Notice from CGI Shanghai @IndiaInShanghai on Availing Consular Services   🔗:  https://t.co/DP082OOY32  https://t.co/zCcLYYj8XE,fr,"[{'screen_name': 'indiainshanghai', 'name': 'india in shanghai', 'id': '4824524774'}]",['https://www.eoibeijing.gov.in/eoibejing_listview/MTA4MQ'],['https://pbs.twimg.com/media/FQL8OVeVQAAzMGq.png'],2,12,26,[],[],https://twitter.com/EOIBeijing/status/1514050042507583495,FALSE,,1,https://pbs.twimg.com/media/FQL8OVeVQAAzMGq.png,,,,,,,[],,,,,notice cgi shanghai indiainshanghai availing consular services,0,0,4
1.51279E+18,1.51279E+18,2022-04-09 19:22:09 India Standard Time,4/9/2022,19:22:09,530,7.67215E+17,eoibeijing,India in China,,Few more glimpses from the celebrations  #ICCRDay #FoundationDay #AmritMahotsav  https://t.co/nwHuwFR2oY,en,[],[],"['https://pbs.twimg.com/media/FP6C6HEWQAAo0Hn.jpg', 'https://pbs.twimg.com/media/FP6C6NaXEAIsQNP.jpg', 'https://pbs.twimg.com/media/FP6C6KYWYAQpPX4.jpg', 'https://pbs.twimg.com/media/FP6C6T6aIAEKPHB.jpg']",6,2,9,"['iccrday', 'foundationday', 'amritmahotsav']",[],https://twitter.com/EOIBeijing/status/1512790472560812034,FALSE,,1,https://pbs.twimg.com/media/FP6C6HEWQAAo0Hn.jpg,,,,,,,[],,,,,glimpses celebrations iccrday foundationday amritmahotsav,0,0,4
1.51279E+18,1.51279E+18,2022-04-09 19:22:05 India Standard Time,4/9/2022,19:22:05,530,7.67215E+17,eoibeijing,India in China,,"#SVCC teachers &amp; their students presented renditions of Indian classical music, dance, instruments and yoga, mesmerising the audience.   #ICCRDay #FoundationDay #AmritMahotsav  https://t.co/IMUj11QB27",en,[],[],"['https://pbs.twimg.com/media/FP6C5FpXMAIciUU.jpg', 'https://pbs.twimg.com/media/FP6C5JeaQAQ8ipu.jpg', 'https://pbs.twimg.com/media/FP6C5MMaIAA8muu.jpg', 'https://pbs.twimg.com/media/FP6C5PTX0AMy57O.jpg']",1,1,6,"['svcc', 'iccrday', 'foundationday', 'amritmahotsav']",[],https://twitter.com/EOIBeijing/status/1512790453682262016,FALSE,,1,https://pbs.twimg.com/media/FP6C5FpXMAIciUU.jpg,,,,,,,[],,,,,svcc teachers students presented renditions indian classical music dance instruments yoga mesmerising audience iccrday foundationday amritmahotsav,0,0,4
1.51279E+18,1.51279E+18,2022-04-09 19:22:00 India Standard Time,4/9/2022,19:22:00,530,7.67215E+17,eoibeijing,India in China,,Amb Pradeep K Rawat addressed the gathering &amp; encouraged enthusiasts to join &amp; learn the glorious facets of Indian Art &amp; Culture through #SVCC Beijing.   #ICCRDay #FoundationDay #AmritMahotsav  https://t.co/gLUiaxYPwW,en,[],[],"['https://pbs.twimg.com/media/FP6C4F0XwAQY8jA.jpg', 'https://pbs.twimg.com/media/FP6C4IEaUAAI9W0.jpg', 'https://pbs.twimg.com/media/FP6C4G0aUAIucs3.jpg']",3,3,9,"['svcc', 'iccrday', 'foundationday', 'amritmahotsav']",[],https://twitter.com/EOIBeijing/status/1512790434774355974,FALSE,,1,https://pbs.twimg.com/media/FP6C4F0XwAQY8jA.jpg,,,,,,,[],,,,,amb pradeep k rawat addressed gathering encouraged enthusiasts join learn glorious facets indian art culture svcc beijing iccrday foundationday amritmahotsav,0,0,4
1.51279E+18,1.51279E+18,2022-04-09 19:21:56 India Standard Time,4/9/2022,19:21:56,530,7.67215E+17,eoibeijing,India in China,,#ICCRDay celebrations @EOIBeijing   Swami Vivekananda Cultural Centre #SVCC celebrated the 72nd #FoundationDay of @iccr_hq along with ICCR alumnus &amp; SVCC students.   #AmritMahotsav  https://t.co/r1JMgEJ2LR,en,"[{'screen_name': 'eoibeijing', 'name': 'india in china', 'id': '767214972115914753'}, {'screen_name': 'iccr_hq', 'name': 'iccr', 'id': '2812895832'}]",[],"['https://pbs.twimg.com/media/FP6C2f8WYAQoXy_.jpg', 'https://pbs.twimg.com/media/FP6C2ffaQAUGnj8.jpg', 'https://pbs.twimg.com/media/FP6C2f1XoAYXuWE.jpg', 'https://pbs.twimg.com/media/FP6C2f2WQAcoP4U.jpg']",1,6,23,"['iccrday', 'svcc', 'foundationday', 'amritmahotsav']",[],https://twitter.com/EOIBeijing/status/1512790419163127815,FALSE,,1,https://pbs.twimg.com/media/FP6C2f8WYAQoXy_.jpg,,,,,,,[],,,,,iccrday celebrations eoibeijing swami vivekananda cultural centre svcc celebrated 72nd foundationday iccr hq along iccr alumnus svcc students amritmahotsav,0.425,0.225,4
1.51043E+18,1.51043E+18,2022-04-03 07:14:30 India Standard Time,4/3/2022,7:14:30,530,7.67215E+17,eoibeijing,India in China,,#RamadanKareem,und,[],[],[],2,3,10,['ramadankareem'],[],https://twitter.com/EOIBeijing/status/1510433025208713218,FALSE,https://twitter.com/DrSJaishankar/status/1510321929760444417,0,,,,,,,,[],,,,,ramadankareem,0,0,4
1.50972E+18,1.50972E+18,2022-04-01 07:52:23 India Standard Time,4/1/2022,7:52:23,530,7.67215E+17,eoibeijing,India in China,,"The 5th edition of #ParikshaPeCharcha begins at IST 11:00 am today.   Watch the lively, fun-filled and enriching interaction. #PPC2022 at 📺:   https://t.co/r2cZ8PZVUM  @EduMinOfIndia @MEAIndia @mygovindia @AmritMahotsav",en,"[{'screen_name': 'eduminofindia', 'name': 'ministry of education', 'id': '2574232910'}, {'screen_name': 'meaindia', 'name': 'arindam bagchi', 'id': '441636351'}, {'screen_name': 'mygovindia', 'name': 'mygovindia', 'id': '2686834802'}, {'screen_name': 'amritmahotsav', 'name': 'amrit mahotsav', 'id': '1371389369274146818'}]",['https://www.youtube.com/watch?v=LO3jZcDe8VA'],[],1,4,7,"['parikshapecharcha', 'ppc2022']",[],https://twitter.com/EOIBeijing/status/1509717784720158720,FALSE,,0,,,,,,,,[],,,,,5th edition parikshapecharcha begins ist 1100 today watch lively funfilled enriching interaction ppc2022 eduminofindia meaindia mygovindia amritmahotsav,0.5,0.136363636,4
